#,RAJ_decimal,DECJ_decimal,Gl,P0,BSURF
2447,4.236,31.836,177.452,0.005246,617238362109.0
2448,4.642,52.831,174.712,0.005044,1553402006252.0
2449,2.796,-24.387,86.152,0.003825,979592311614.0
2450,12.605,67.718,212.854,0.002197,104170914581.0
2451,8.553,-27.058,280.609,0.003209,487918718502.0
2452,13.143,-28.39,153.779,0.002649,699746118809.0
2453,0.877,37.736,257.632,0.003755,321267644201.0
2454,8.614,10.889,103.803,0.002131,451907974091.0
2455,11.505,27.658,292.917,0.002041,101498532765.0
2456,4.732,-66.246,276.07,0.004897,180532929990.0
2457,2.678,46.228,125.397,0.003131,232796956912.0
2458,5.518,71.3,88.455,0.005234,600725604618.0
2459,3.165,67.699,159.636,0.005508,560029125552.0
2460,10.038,-12.575,97.406,0.00541,284705120339.0
2461,11.772,-73.516,192.52,0.003884,1386651384524.0
2462,13.398,-1.855,181.056,0.003699,206738198301.0
2463,8.789,34.105,186.265,0.002328,741700989088.0
2464,6.875,5.26,98.72,0.005858,1426365686315.0
2465,11.033,51.97,94.876,0.005997,715605732927.0
2466,3.767,-55.108,152.76,0.004951,1085526805407.0
2467,3.551,3.092,76.764,0.00282,127269490198.0
2468,4.998,88.957,188.65,0.002964,1534914882298.0
2469,9.032,21.768,166.782,0.005525,581985944461.0
2470,1.803,15.359,210.585,0.004897,1331388660032.0
2471,10.139,-65.116,139.044,0.005682,1496246943629.0
2472,9.124,18.749,239.994,0.002225,1325586814180.0
2473,3.403,62.21,121.613,0.005639,284153163612.0
2474,7.893,81.73,172.047,0.003513,706164250028.0
2475,10.405,13.377,242.031,0.003282,191267246724.0
2476,7.393,-41.152,210.76,0.003513,455985238644.0
2477,12.166,-57.361,146.641,0.002485,1446224450902.0
2478,8.398,-24.376,280.135,0.005351,1022288281626.0
2479,12.101,37.377,270.761,0.004993,287418917478.0
2480,8.77,68.83,207.76,0.00543,1510586168259.0
2481,9.957,82.254,148.249,0.004307,1369837997211.0
2482,0.125,-53.942,265.878,0.005137,232846946009.0
2483,14.177,-43.23,134.11,0.002963,1306992599900.0
2484,11.285,45.732,134.404,0.00384,797590836858.0
2485,11.487,0.371,266.712,0.003158,1067457204345.0
2486,2.485,82.017,208.042,0.002284,1266332856074.0
2487,10.704,-69.962,221.808,0.002017,1172406988369.0
2488,12.719,66.091,85.493,0.005569,1118193951670.0
2489,14.442,-60.589,126.361,0.004624,1495732042077.0
2490,2.226,32.14,254.737,0.003814,368114524396.0
2491,7.714,-15.414,125.9,0.005236,559532081867.0
2492,3.24,-28.613,292.509,0.005214,1441742899954.0
2493,12.003,-43.594,75.7,0.005128,1172267480961.0
2494,12.944,14.173,199.373,0.005783,475291644822.0
2495,8.141,35.313,174.458,0.002506,1538214263163.0
2496,9.848,-4.319,69.451,0.005583,626294141717.0
2497,11.4,76.507,201.683,0.004451,1023373114053.0
2498,5.744,-38.33,81.64,0.00445,553968813676.0
2499,14.356,43.379,83.236,0.005966,627704970722.0
2500,4.127,-70.172,281.176,0.003191,148887236051.0
2501,5.0,60.474,267.692,0.002449,1059103556867.0
2502,7.454,-35.151,187.716,0.002077,347830782800.0
2503,0.696,-17.803,213.725,0.005952,777754523186.0
2504,8.751,-2.963,204.665,0.005387,1052203503864.0
2505,1.271,62.472,170.704,0.0034,417753556045.0
2506,5.359,52.58,68.44,0.003569,616763306460.0
2507,13.959,-46.733,299.327,0.004588,230959631836.0
2508,12.4,-22.493,188.954,0.003712,717035423681.0
2509,5.336,7.838,297.843,0.002532,1032125354306.0
2510,1.684,45.246,261.565,0.00493,464620478318.0
2511,1.307,-11.969,206.283,0.003644,1447196338840.0
2512,1.027,75.384,243.796,0.005066,1024422275063.0
2513,14.376,15.744,290.28,0.003181,698809442579.0
2514,1.18,26.119,77.839,0.004349,428222169567.0
2515,8.485,-14.763,242.359,0.004124,1068999194501.0
2516,3.091,3.98,114.59,0.004716,1009271562105.0
2517,5.195,84.92,239.298,0.005275,1376982823041.0
2518,3.901,-66.794,112.339,0.003817,1043716848655.0
2519,0.451,-1.505,226.309,0.005595,1310966664774.0
2520,4.854,65.295,244.371,0.003211,818732986107.0
2521,9.565,-21.753,99.35,0.00368,1441759215035.0
2522,4.618,8.973,68.371,0.002476,1499611208784.0
2523,2.726,15.413,101.847,0.0024,526922959189.0
2524,7.471,-44.365,202.041,0.002128,481567704897.0
2525,5.17,-27.7,295.129,0.005058,282012084813.0
2526,9.593,75.54,193.152,0.00361,1477451474167.0
2527,8.525,-2.164,207.473,0.004767,332564140097.0
2528,3.035,52.477,154.399,0.002472,840417944616.0
2529,11.467,31.552,254.715,0.003769,455713347580.0
2530,11.194,-68.634,268.201,0.004281,935065949085.0
2531,9.208,-31.984,284.832,0.004836,1539753508589.0
2532,2.118,18.831,105.414,0.005314,1517898647430.0
2533,2.203,87.172,135.816,0.003184,336682433909.0
2534,3.022,20.073,140.325,0.003049,80440201670.0
2535,13.843,-35.327,256.546,0.004082,525101659167.0
2536,7.817,-5.172,207.598,0.004798,151029254524.0
2537,12.972,4.935,77.779,0.0045,827985076407.0
2538,12.761,29.718,224.806,0.004939,933490142452.0
2539,1.652,13.503,210.775,0.00238,607394313191.0
2540,0.425,7.062,216.197,0.003533,1298991454252.0
2541,6.254,-44.679,229.691,0.004461,1144960579750.0
2542,4.323,-18.479,214.806,0.004426,565994188935.0
2543,0.56,-51.203,299.68,0.002199,22398589869.0
2544,0.656,40.874,151.659,0.003049,1028831693457.0
2545,8.892,-17.988,134.009,0.003003,1145598543766.0
2546,11.539,-24.477,180.281,0.004221,1255776282244.0
2547,11.654,58.909,267.378,0.002199,884235591499.0
2548,2.054,-49.83,212.326,0.005687,227943723743.0
2549,2.605,-67.841,95.007,0.005098,1276754110030.0
2550,2.681,-68.353,137.488,0.00475,97400084691.0
2551,0.307,22.951,213.748,0.004602,225884687130.0
2552,2.731,-14.91,184.167,0.003184,37452089439.0
2553,13.498,36.362,125.387,0.004552,48568881618.0
2554,0.334,33.132,104.866,0.005284,559776847228.0
2555,9.118,-19.796,229.683,0.004296,1278220558489.0
2556,5.584,60.55,270.718,0.003968,1338752185886.0
2557,2.41,-24.571,122.108,0.004013,515209172149.0
2558,6.102,54.219,280.787,0.002774,1245604106060.0
2559,3.999,69.461,105.186,0.002683,1201592807550.0
2560,6.121,8.381,69.301,0.002862,346254098183.0
2561,14.093,-71.921,216.679,0.00344,400025848507.0
2562,8.469,45.059,152.235,0.005105,219115989647.0
2563,7.052,-2.988,212.197,0.003688,261677289298.0
2564,4.202,-26.819,248.375,0.00455,744359028847.0
2565,10.288,-40.384,214.504,0.004761,494604410643.0
2566,12.19,-64.212,168.618,0.003226,1184596115005.0
2567,13.242,-25.151,277.855,0.003536,102736327782.0
2568,9.987,-70.623,73.263,0.004794,644375886056.0
2569,6.605,-21.176,107.627,0.003712,309016675860.0
2570,5.427,-38.891,165.328,0.005112,510671888527.0
2571,9.184,12.023,166.018,0.003937,883376409257.0
2572,1.438,-69.975,113.587,0.00408,918844247595.0
2573,5.04,-50.862,172.823,0.005182,1280217344935.0
2574,12.886,49.684,290.017,0.005282,340281677743.0
2575,0.491,-15.569,111.837,0.002289,540890546610.0
2576,10.665,-26.574,94.577,0.003344,1282469586801.0
2577,9.383,58.645,297.39,0.004083,76339550966.0
2578,5.403,-54.869,69.587,0.004126,1124503173762.0
2579,8.692,-22.483,139.07,0.002089,1261360753317.0
2580,4.806,44.764,109.785,0.003991,1310878650803.0
2581,14.381,28.902,172.432,0.005905,71842765276.0
2582,10.433,41.567,189.758,0.00537,1179268251425.0
2583,11.419,5.13,271.821,0.004485,145129348198.0
2584,0.539,73.213,299.881,0.005435,1017806533813.0
2585,6.291,56.042,124.667,0.004656,1014584811044.0
2586,2.18,53.141,292.191,0.002615,1078160587235.0
2587,13.792,47.454,129.776,0.004313,401631951801.0
2588,2.092,84.321,297.061,0.004219,1473104811010.0
2589,4.164,67.343,270.658,0.003523,30870879843.0
2590,7.396,-0.37,96.398,0.005592,584491272473.0
2591,4.3,85.248,305.111,0.002591,558672947889.0
2592,9.134,40.324,264.89,0.002293,809988040766.0
2593,9.589,20.661,98.59,0.003682,89717309446.0
2594,6.591,-8.12,232.434,0.002582,72165437080.0
2595,5.09,41.239,221.017,0.004946,1278879315161.0
2596,13.346,24.321,288.003,0.00341,359529878832.0
2597,14.297,20.258,199.045,0.004322,974097709254.0
2598,6.55,45.341,237.599,0.003043,652494562861.0
2599,2.048,29.578,121.82,0.002247,470528271086.0
2600,2.581,-17.526,93.371,0.004064,603752195911.0
2601,14.204,-59.622,149.898,0.005608,939622435511.0
2602,2.661,67.315,165.549,0.003629,1396124039009.0
2603,4.822,33.635,283.804,0.005981,415953389902.0
2604,1.451,22.015,156.792,0.005087,1225555165537.0
2605,11.236,57.054,111.208,0.004705,1166821569489.0
2606,7.64,79.211,232.019,0.005123,1384351141334.0
2607,6.049,-65.268,211.252,0.002798,1236211866284.0
2608,5.121,57.142,247.597,0.004935,659176747786.0
2609,9.639,-5.863,302.751,0.003689,688376641729.0
2610,5.971,-16.167,251.019,0.002695,422469462924.0
2611,1.43,-3.787,97.511,0.002543,280880790192.0
2612,10.129,40.512,81.799,0.003271,927155828308.0
2613,9.464,-71.208,232.442,0.004684,3159950497.0
2614,10.615,89.858,240.216,0.004033,954938996961.0
2615,8.237,-61.873,129.246,0.005116,1422358510025.0
2616,1.046,39.152,133.128,0.003486,310726100003.0
2617,11.193,-12.06,242.185,0.004742,730187352940.0
2618,6.795,29.988,207.7,0.003102,97177304695.0
2619,4.995,-52.983,164.098,0.004528,599273869911.0
2620,8.191,40.03,164.082,0.003236,1075876607324.0
2621,1.9,44.662,296.391,0.002447,234827632276.0
2622,3.622,7.829,244.227,0.004997,547088208412.0
2623,2.827,48.83,254.314,0.004628,1163422100524.0
2624,10.12,-69.75,116.392,0.003697,617506563762.0
2625,12.657,-61.779,114.761,0.003798,1118055994150.0
2626,4.108,-59.574,263.285,0.005223,1224297632695.0
2627,4.898,-72.368,167.458,0.004401,727498317205.0
2628,10.019,23.21,120.045,0.004504,1021970462990.0
2629,9.452,22.104,198.239,0.0058,1303104179637.0
2630,6.245,-44.521,211.208,0.005705,490994189746.0
2631,10.011,-0.207,217.423,0.002472,450990723148.0
2632,10.068,-22.281,210.909,0.002765,1321318157785.0
2633,6.209,25.692,272.224,0.002844,134591318992.0
2634,8.244,37.174,185.713,0.005792,1351464322852.0
2635,13.986,-12.851,166.306,0.002769,452063927177.0
2636,12.951,17.619,67.875,0.004209,709395794870.0
2637,11.246,47.717,257.274,0.004836,889184250924.0
2638,1.28,-45.151,243.424,0.003876,1503001527506.0
2639,9.168,-66.219,194.464,0.003863,910765462533.0
2640,1.92,-26.868,304.055,0.003844,276847247224.0
2641,4.225,63.782,109.352,0.003042,337556297110.0
2642,13.834,15.691,211.202,0.00482,479256513427.0
2643,8.199,21.669,178.349,0.002235,107063165539.0
2644,2.121,-26.734,74.929,0.005149,756953139568.0
2645,10.304,30.092,217.726,0.004512,473311920096.0
2646,12.44,-18.867,144.741,0.002666,758499678484.0
2647,13.113,88.123,295.717,0.002344,287335391871.0
2648,0.887,3.774,72.224,0.004128,1467715799648.0
2649,13.547,28.438,220.665,0.002019,1097860636588.0
2650,9.437,42.125,204.815,0.004221,265130110358.0
2651,0.317,71.248,280.482,0.002242,478776709973.0
2652,14.244,-71.032,217.192,0.003943,93053000675.0
2653,3.501,37.985,105.182,0.003829,620678073885.0
2654,11.833,-72.1,108.316,0.00501,1526196415603.0
2655,8.807,80.248,197.606,0.003109,392959426048.0
2656,12.975,-50.789,175.445,0.002529,510311479291.0
2657,3.748,51.553,242.778,0.002174,67053870606.0
2658,2.079,2.39,278.352,0.004726,1224500489897.0
2659,14.149,-61.101,152.581,0.004696,1002660427491.0
2660,7.245,40.185,131.262,0.003289,473300478337.0
2661,10.609,-39.103,232.368,0.004088,1395941041192.0
2662,10.591,-57.004,240.714,0.003078,28796004525.0
2663,4.926,40.04,257.614,0.002617,1508521375269.0
2664,8.376,53.755,239.396,0.002094,1180953082245.0
2665,5.885,44.527,238.831,0.005145,1269694175102.0
2666,12.091,-11.945,282.945,0.003385,667525656529.0
2667,5.447,-56.849,213.761,0.005596,36141030048.0
2668,5.803,57.877,274.057,0.00214,1516369900970.0
2669,10.556,28.404,240.58,0.004094,1370098399567.0
2670,12.494,-14.616,137.393,0.005662,1120647703822.0
2671,2.601,-54.385,263.113,0.005489,527440135719.0
2672,14.2,38.146,257.145,0.004283,1251844150332.0
2673,10.571,-54.911,139.884,0.004809,1153826303967.0
2674,12.679,-1.613,232.765,0.004095,127531405483.0
2675,2.616,-2.84,175.182,0.00213,422703455130.0
2676,5.173,20.24,230.954,0.002451,691680268975.0
2677,3.68,-57.672,110.059,0.002308,636649931052.0
2678,3.532,44.284,192.957,0.002332,664964476859.0
2679,8.664,75.727,218.794,0.003265,1562021149445.0
2680,3.382,-70.937,197.234,0.003307,912715531535.0
2681,8.459,-55.845,155.661,0.004816,423226067715.0
2682,13.384,-61.755,128.711,0.005283,1201760161700.0
2683,4.531,-10.552,194.852,0.005127,311382749823.0
2684,11.682,40.566,214.061,0.003963,246387212387.0
2685,10.486,27.319,192.558,0.003277,1073273489226.0
2686,14.177,-56.728,123.518,0.003702,1112445855170.0
2687,7.001,83.33,286.636,0.002257,1126769183686.0
2688,13.32,84.684,209.264,0.005973,452367833925.0
2689,3.254,-0.409,239.024,0.005393,901493471033.0
2690,6.806,53.18,236.06,0.005257,856328137936.0
2691,11.141,-61.147,297.098,0.004131,531632213712.0
2692,3.876,-0.01,286.673,0.004794,1537081786169.0
2693,4.097,-20.273,84.444,0.004108,225535686144.0
2694,12.878,-6.326,235.949,0.003981,295775874827.0
2695,1.597,19.711,251.281,0.002842,14961632649.0
2696,13.732,-62.182,228.963,0.005063,543690443618.0
2697,13.848,33.046,232.578,0.003195,179581041359.0
2698,3.576,77.492,113.41,0.005688,671798488965.0
2699,13.341,2.921,176.96,0.005205,1350222782762.0
2700,3.26,-12.507,267.625,0.003083,1286993521385.0
2701,4.056,-56.072,121.018,0.005677,892895889169.0
2702,11.087,69.023,80.057,0.005763,326626332552.0
2703,9.357,84.006,216.405,0.002848,379426870753.0
2704,2.496,13.534,92.146,0.00398,1072250391942.0
2705,8.754,-22.223,295.271,0.005556,1348459680472.0
2706,4.894,-14.035,242.462,0.002164,980157530990.0
2707,8.613,81.836,227.355,0.002451,831867479916.0
2708,0.731,-52.911,101.006,0.005979,144986231106.0
2709,0.994,78.5,189.531,0.004481,893375693886.0
2710,2.207,-50.24,292.844,0.004273,1119180011384.0
2711,4.024,10.073,253.942,0.003201,1448618691457.0
2712,4.814,-34.01,81.918,0.003361,1374942160634.0
2713,14.067,-32.73,98.963,0.002247,1442647762793.0
2714,5.857,-70.818,300.508,0.005008,294429641980.0
2715,11.883,9.268,292.887,0.00368,891796382566.0
2716,2.736,-16.033,208.049,0.004347,1291767142012.0
2717,9.724,37.662,153.172,0.00268,205864153886.0
2718,2.468,41.171,143.656,0.003914,1427186205170.0
2719,8.28,51.045,72.664,0.003516,1288238374516.0
2720,11.46,-11.376,275.885,0.003795,1255179646606.0
2721,9.585,-22.477,236.812,0.003705,88981516605.0
2722,2.034,7.145,303.34,0.005377,286654445568.0
2723,5.681,33.15,76.851,0.003895,864936420765.0
2724,10.341,-63.433,231.75,0.002043,307022946825.0
2725,2.565,49.752,147.048,0.002015,1203868825889.0
2726,2.407,12.845,150.341,0.005832,275018411863.0
2727,8.678,19.987,67.432,0.002586,1392575086494.0
2728,3.199,30.048,229.962,0.005122,1071319487588.0
2729,14.099,21.544,123.407,0.005929,1249636638538.0
2730,8.544,-60.885,230.305,0.004926,693874389937.0
2731,10.412,-14.542,113.211,0.002178,827364370776.0
2732,12.299,-37.812,83.039,0.005067,926193568764.0
2733,9.936,77.19,255.449,0.003431,144290742810.0
2734,7.786,9.431,121.712,0.005705,894740218200.0
2735,0.938,57.165,116.031,0.003945,1251976825368.0
2736,11.576,-46.073,249.899,0.003463,148304155761.0
2737,9.981,-64.031,272.108,0.004758,165997688175.0
2738,3.097,-48.649,205.894,0.002327,909003991993.0
2739,9.89,13.161,300.589,0.005671,1040101832090.0
2740,7.475,46.065,225.6,0.005766,1335281019174.0
2741,10.831,43.579,147.394,0.005491,518573791981.0
2742,8.986,64.045,260.791,0.004407,270043813421.0
2743,3.298,-3.025,224.306,0.003942,385034268609.0
2744,8.278,76.143,112.139,0.002513,770878572998.0
2745,10.169,10.101,199.807,0.005465,1544168150417.0
2746,12.984,42.131,256.355,0.005469,20708911566.0
2747,8.051,40.571,261.304,0.002164,1536474998379.0
2748,4.314,74.144,112.604,0.004113,499148920533.0
2749,0.455,17.964,198.7,0.004037,260840200304.0
2750,3.457,-71.061,107.311,0.004813,754447102182.0
2751,12.772,-21.313,122.929,0.005685,450314282375.0
2752,2.263,74.263,303.659,0.002698,22554130635.0
2753,10.595,-28.16,217.685,0.002504,1347191057354.0
2754,13.747,3.654,189.564,0.002398,1117101482532.0
2755,2.338,-12.374,163.072,0.004359,176935066925.0
2756,2.055,-70.406,300.985,0.004818,1541557247172.0
2757,11.862,59.632,127.902,0.004044,1521542271425.0
2758,2.422,-50.505,107.414,0.005927,112422103744.0
2759,11.319,-36.748,272.227,0.00548,569260572941.0
2760,7.203,69.486,78.686,0.00291,18697224347.0
2761,12.17,47.262,146.89,0.00458,1280256272874.0
2762,1.287,24.83,269.134,0.003703,683261900922.0
2763,0.521,81.092,73.998,0.004832,1379780629479.0
2764,10.272,20.237,164.569,0.002641,260544171512.0
2765,1.175,-39.049,171.678,0.002555,1464466090810.0
2766,10.449,-16.862,221.585,0.004551,1300657270225.0
2767,13.549,82.976,156.436,0.003465,1035156719597.0
2768,13.247,28.754,171.914,0.004163,1184350744867.0
2769,9.807,-27.083,170.082,0.003502,1093687385717.0
2770,4.733,38.167,290.777,0.004592,1160737872684.0
2771,4.322,7.42,183.637,0.00566,1220495323773.0
2772,8.15,80.345,79.066,0.005686,1486373351962.0
2773,2.821,-62.992,81.307,0.003316,1267652138328.0
2774,9.724,76.601,230.746,0.005881,29099060071.0
2775,14.406,27.377,218.957,0.005549,1215499761963.0
2776,3.551,43.125,129.066,0.00489,152234707181.0
2777,5.796,-65.682,281.42,0.004608,1388256198346.0
2778,9.464,41.265,161.379,0.003309,91007207348.0
2779,3.538,22.599,175.214,0.004809,907987111266.0
2780,12.692,-36.71,225.213,0.002684,883014727880.0
2781,4.32,-23.69,121.215,0.005644,983699350784.0
2782,8.101,-31.6,238.977,0.005617,101103215690.0
2783,8.918,-72.836,81.693,0.002461,1357525727741.0
2784,9.134,23.082,269.374,0.004851,1042469980984.0
2785,2.016,83.867,174.059,0.002677,376923935406.0
2786,5.947,2.542,193.839,0.005993,1190475041306.0
2787,12.649,52.949,271.473,0.004175,677232249455.0
2788,3.62,80.982,212.4,0.002425,1545500662176.0
2789,10.613,-51.493,167.847,0.004223,820920787554.0
2790,13.329,40.556,273.702,0.002622,51572071208.0
2791,1.255,70.079,179.958,0.003236,1344342300577.0
2792,6.867,50.665,260.291,0.005143,734410696389.0
2793,7.898,-12.374,101.091,0.003555,445799237499.0
2794,7.103,26.407,80.097,0.004657,1249054458429.0
2795,9.668,-3.176,102.456,0.003382,325965957253.0
2796,2.184,6.127,109.015,0.003118,1516990330435.0
2797,7.197,44.389,82.651,0.003328,1053834313193.0
2798,12.129,69.676,80.301,0.003969,48184592642.0
2799,12.33,-73.157,238.831,0.004187,886610629068.0
2800,0.353,85.918,248.784,0.004171,708103618987.0
2801,2.238,85.35,283.561,0.003911,1387148665359.0
2802,1.803,-64.999,156.382,0.003623,774811490797.0
2803,3.743,19.799,192.946,0.005927,1547378322639.0
2804,0.408,27.249,88.619,0.002046,864508529350.0
2805,0.943,-68.04,266.265,0.005407,763480251880.0
2806,3.429,-37.914,229.888,0.00307,925680264225.0
2807,11.355,-52.408,82.872,0.004891,1541259850460.0
2808,4.561,-67.585,110.055,0.003632,404044934590.0
2809,6.236,32.172,193.063,0.004472,1429997459793.0
2810,6.524,72.6,193.659,0.002677,970050821617.0
2811,13.414,68.103,91.091,0.003022,1425864864562.0
2812,14.259,86.341,85.915,0.004519,12148548031.0
2813,14.498,75.291,227.767,0.004186,437632987832.0
2814,6.243,11.681,115.017,0.005638,341242174469.0
2815,2.358,53.776,213.443,0.004651,1105074850177.0
2816,6.391,-63.598,190.704,0.005964,248769814728.0
2817,10.954,59.459,241.108,0.004206,1470411703144.0
2818,4.67,-29.113,86.484,0.002602,499415613794.0
2819,3.448,69.255,252.819,0.00238,546579848103.0
2820,0.633,-11.849,176.787,0.002673,395900185781.0
2821,7.967,57.248,92.74,0.004023,1399220694942.0
